Rentrée scolaire;Code région académique;Code région Insee;Région académique;Code académie;Académie;Code département;Département;Code Postal;Commune;Numéro de l'école;Dénomination principale;Patronyme;Secteur;REP;REP +;Nombre total de classes;Nombre total d'élèves;Nombre d'élèves en pré-élémentaire hors ULIS;Nombre d'élèves en élémentaire hors ULIS;Nombre d'élèves en ULIS;Nombre d'élèves en UEEA;Nombre d'élèves en CP hors ULIS;Nombre d'élèves en CE1 hors ULIS;Nombre d'élèves en CE2 hors ULIS;Nombre d'élèves en CM1 hors ULIS;Nombre d'élèves en CM2 hors ULIS;num_ligne
2022;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921899P;ECOLE PRIMAIRE PRIVEE;RAMBAM;PRIVE;0;0;24.0;667.0;238.0;429.0;0.0;0;79.0;85.0;89.0;84.0;92.0;693174
2022;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920551Z;ECOLE MATERNELLE PUBLIQUE;SEINE;PUBLIC;0;0;6.0;143.0;143.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;693177
2022;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921256R;ECOLE PRIMAIRE PUBLIQUE;SILLY;PUBLIC;0;0;14.0;328.0;126.0;202.0;0.0;0;39.0;42.0;40.0;38.0;43.0;693179
2022;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922225U;ECOLE ELEMENTAIRE PUBLIQUE;SEVRES;PUBLIC;0;0;16.0;358.0;0.0;347.0;11.0;0;64.0;78.0;71.0;75.0;59.0;693187
2022;17;52;PAYS DE LA LOIRE;17;NANTES;49;MAINE-ET-LOIRE;49600;BEAUPREAU-EN-MAUGES;0492012W;ECOLE PRIMAIRE PUBLIQUE;GEORGES LAPIERRE;PUBLIC;0;0;4.0;92.0;31.0;61.0;0.0;0;12.0;7.0;17.0;15.0;10.0;709162
2022;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920395E;ECOLE ELEMENTAIRE PUBLIQUE;FERDINAND BUISSON;PUBLIC;0;0;18.0;430.0;0.0;430.0;0.0;0;90.0;89.0;84.0;77.0;90.0;693169
2022;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920464E;ECOLE MATERNELLE PUBLIQUE;GABRIEL ET CHARLES VOISIN;PUBLIC;0;0;8.0;185.0;185.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;693171
2022;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922118C;ECOLE MATERNELLE PUBLIQUE;ABONDANCES;PUBLIC;0;0;6.0;131.0;131.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;693181
2022;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922838K;ECOLE MATERNELLE PUBLIQUE;GALLIENI SEVRES;PUBLIC;0;0;10.0;232.0;232.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;693183
2022;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921383D;ECOLE PRIMAIRE PRIVEE;SAINT FRANCOIS D'ASSISE;PRIVE;0;0;16.0;486.0;191.0;295.0;0.0;0;60.0;60.0;57.0;62.0;56.0;693185
2022;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922552Z;ECOLE ELEMENTAIRE PUBLIQUE;MAITRE JACQUES;PUBLIC;0;0;10.0;237.0;0.0;237.0;0.0;0;43.0;44.0;41.0;49.0;60.0;693188
2022;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922572W;ECOLE MATERNELLE PUBLIQUE;JACQUES DERAY;PUBLIC;0;0;3.0;82.0;82.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;693194
2022;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920195M;ECOLE ELEMENTAIRE PUBLIQUE;BILLANCOURT;PUBLIC;0;0;14.0;360.0;0.0;360.0;0.0;0;71.0;75.0;67.0;71.0;76.0;693195
2022;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920492K;ECOLE MATERNELLE PUBLIQUE;FESSART;PUBLIC;0;0;8.0;199.0;199.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;693196
2022;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922666Y;ECOLE PRIMAIRE PUBLIQUE;ROBERT DOISNEAU;PUBLIC;0;0;15.0;377.0;147.0;230.0;0.0;0;50.0;41.0;42.0;42.0;55.0;693200
2020;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920553B;ECOLE MATERNELLE PUBLIQUE;POINT DU JOUR;PUBLIC;0;0;8.0;202.0;202.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;596122
2018;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920553B;ECOLE MATERNELLE PUBLIQUE;POINT DU JOUR;SECTEUR PUBLIC;0;0;9.0;221.0;221.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;497765
2018;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922105N;ECOLE ELEMENTAIRE PUBLIQUE;ADOLPHE THIERS;SECTEUR PUBLIC;0;0;17.0;425.0;0.0;425.0;0.0;0;81.0;94.0;79.0;82.0;89.0;497771
2018;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922666Y;ECOLE PRIMAIRE PUBLIQUE;ROBERT DOISNEAU;SECTEUR PUBLIC;0;0;18.0;452.0;150.0;302.0;0.0;0;64.0;40.0;50.0;74.0;74.0;497773
2018;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920195M;ECOLE ELEMENTAIRE PUBLIQUE;BILLANCOURT;SECTEUR PUBLIC;0;0;13.0;356.0;0.0;356.0;0.0;0;83.0;79.0;61.0;76.0;57.0;497774
2018;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922118C;ECOLE MATERNELLE PUBLIQUE;ABONDANCES;SECTEUR PUBLIC;0;0;6.0;167.0;167.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;497785
2018;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920571W;ECOLE MATERNELLE PUBLIQUE;SEVRES;SECTEUR PUBLIC;0;0;5.0;138.0;138.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;497787
2018;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921795B;ECOLE MATERNELLE PUBLIQUE;GALLIENI;SECTEUR PUBLIC;0;0;5.0;132.0;132.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;497790
2018;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920395E;ECOLE ELEMENTAIRE PUBLIQUE;FERDINAND BUISSON;SECTEUR PUBLIC;0;0;18.0;452.0;0.0;452.0;0.0;0;95.0;87.0;79.0;89.0;102.0;497795
2018;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920439C;ECOLE ELEMENTAIRE APPLICATION;SAINT-DENIS;SECTEUR PUBLIC;0;0;11.0;245.0;0.0;238.0;7.0;0;46.0;45.0;57.0;37.0;53.0;497796
2019;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921383D;ECOLE PRIMAIRE PRIVEE;SAINT FRANCOIS D'ASSISE;PRIVE;0;0;16.0;481.0;184.0;297.0;0.0;0;62.0;59.0;59.0;58.0;59.0;547104
2019;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921899P;ECOLE PRIMAIRE PRIVEE;RAMBAM;PRIVE;0;0;21.0;595.0;166.0;429.0;0.0;0;82.0;83.0;88.0;85.0;91.0;547106
2019;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921065H;ECOLE PRIMAIRE PRIVEE;SAINT JOSEPH DU PARCHAMP;PRIVE;0;0;21.0;640.0;176.0;464.0;0.0;0;88.0;91.0;90.0;99.0;96.0;547120
2019;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922572W;ECOLE MATERNELLE PUBLIQUE;JACQUES DERAY;PUBLIC;0;0;4.0;96.0;96.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;547121
2024;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921065H;ECOLE PRIMAIRE PRIVEE;SAINT JOSEPH DU PARCHAMP;PRIVE;0;0;21.0;637.0;180.0;457.0;0.0;0;91.0;92.0;90.0;91.0;93.0;788680
2024;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920587N;ECOLE MATERNELLE PUBLIQUE;DOME;PUBLIC;0;0;6.0;141.0;141.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;788702
2024;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921064G;ECOLE PRIMAIRE PRIVEE;DUPANLOUP;PRIVE;0;0;29.0;903.0;282.0;621.0;0.0;0;120.0;125.0;124.0;125.0;127.0;788703
2019;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920492K;ECOLE MATERNELLE PUBLIQUE;FESSART;PUBLIC;0;0;9.0;228.0;228.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;547100
2019;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920521S;ECOLE MATERNELLE D APPLICATION;LAZARE HOCHE;PUBLIC;0;0;9.0;225.0;225.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;547101
2019;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921529M;ECOLE ELEMENTAIRE PUBLIQUE;ESCUDIER;PUBLIC;0;0;12.0;322.0;0.0;322.0;0.0;0;53.0;62.0;62.0;77.0;68.0;547110
2019;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920553B;ECOLE MATERNELLE PUBLIQUE;POINT DU JOUR;PUBLIC;0;0;8.0;206.0;206.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;547114
2019;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920551Z;ECOLE MATERNELLE PUBLIQUE;SEINE;PUBLIC;0;0;6.0;160.0;160.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;547118
2019;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921575M;ECOLE ELEMENTAIRE PUBLIQUE;DENFERT-ROCHEREAU;PUBLIC;0;0;14.0;348.0;0.0;335.0;13.0;0;61.0;76.0;60.0;67.0;71.0;547126
2023;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921065H;ECOLE PRIMAIRE PRIVEE;SAINT JOSEPH DU PARCHAMP;PRIVE;0;0;21.0;631.0;182.0;449.0;0.0;0;89.0;86.0;90.0;90.0;94.0;741154
2023;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921258T;ECOLE ELEMENTAIRE APPLICATION;LES GLACIERES;PUBLIC;0;0;12.0;288.0;0.0;288.0;0.0;0;52.0;56.0;52.0;66.0;62.0;741155
2023;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922722J;ECOLE PRIMAIRE PUBLIQUE;SCIENCES ET BIODIVERSITE;PUBLIC;0;0;15.0;339.0;135.0;204.0;0.0;0;43.0;43.0;46.0;34.0;38.0;741160
2023;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921064G;ECOLE PRIMAIRE PRIVEE;DUPANLOUP;PRIVE;0;0;29.0;890.0;282.0;608.0;0.0;0;115.0;120.0;120.0;127.0;126.0;741162
2023;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922380M;ECOLE MATERNELLE PUBLIQUE;PEUPLIERS;PUBLIC;0;0;4.0;76.0;76.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;741165
2023;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920587N;ECOLE MATERNELLE PUBLIQUE;DOME;PUBLIC;0;0;6.0;145.0;145.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;741173
2023;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921794A;ECOLE MATERNELLE PUBLIQUE;BELLE FEUILLE;PUBLIC;0;0;6.0;134.0;134.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;741176
2023;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922046Z;ECOLE MATERNELLE PUBLIQUE;JEAN GUILLON;PUBLIC;0;0;5.0;132.0;132.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;741177
2019;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921064G;ECOLE PRIMAIRE PRIVEE;DUPANLOUP;PRIVE;0;0;29.0;899.0;274.0;625.0;0.0;0;119.0;123.0;127.0;128.0;128.0;547102
2019;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0921771A;ECOLE MATERNELLE PUBLIQUE;CASTEJA;PUBLIC;0;0;7.0;121.0;121.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;547105
2019;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0922118C;ECOLE MATERNELLE PUBLIQUE;ABONDANCES;PUBLIC;0;0;6.0;168.0;168.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;547107
2019;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920439C;ECOLE ELEMENTAIRE APPLICATION;SAINT-DENIS;PUBLIC;0;0;10.0;218.0;0.0;209.0;9.0;0;38.0;44.0;40.0;52.0;35.0;547108
2019;10;11;ILE-DE-FRANCE;25;VERSAILLES;92;HAUTS-DE-SEINE;92100;BOULOGNE-BILLANCOURT;0920587N;ECOLE MATERNELLE PUBLIQUE;DOME;PUBLIC;0;0;8.0;209.0;209.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;547119
